UserId,FullName,Email,Phone,CPF,BirthDate,Balance,Agency,NumAccount,Status,createdAt,CEP,Address,Num,Complement,Neighborhood,City,State
114,Thales da Cunha,mourasophia@example.com,11 3127-0716,896.732.514-28,1955-06-10,7371.89,2729,952065,inactive,2021-05-28 16:46:25.991142,"Ladeira Isis Silveira, 78",Vila Atila De Paiva,39065-636 Sampaio / MT,,,,
115,Diogo Ramos,helenarios@example.net,+55 41 9838-7617,038.571.924-88,1957-03-20,4781.53,2095,612144,inactive,2022-02-27 15:30:57.023313,"Recanto de da Mata, 59",Vila Formosa,52455128 Moura Grande / AL,,,,
116,Luiz Felipe Porto,msa@example.org,31 5693-1939,652.180.349-24,1940-11-17,5133.51,7375,956365,active,2021-12-22 09:25:31.792123,Residencial Maya Pimenta,Ermelinda,40505446 da Luz / SC,,,,
117,Noah Siqueira,isabelcavalcanti@example.net,+55 11 7935-6887,078.254.631-53,1947-02-25,7263.3,8597,802726,active,2023-12-04 11:28:41.939053,"Parque Maria Cecília Silveira, 65",Fernão Dias,19264077 Sá / AL,,,,
118,Emanuella da Mata,lucas-gabriel54@example.com,+55 (081) 4327 2232,912.836.754-55,1935-04-22,7346.19,6697,282480,inactive,2023-04-13 01:55:36.120445,Rua de Macedo,Bonsucesso,80284618 Rios das Pedras / BA,,,,
119,Asafe Pimenta,ramoscecilia@example.org,+55 (084) 8952-1220,623.791.548-64,1970-07-22,5972.81,6542,246492,active,2020-12-30 12:52:44.356504,"Núcleo de Cirino, 18",Vila Nova Cachoeirinha 1ª Seção,27612-580 da Cruz / PB,,,,
120,Sr. Yago Sousa,nina77@example.org,31 2180 3926,539.264.701-43,1985-11-24,1645.5,2787,789688,active,2022-04-02 07:51:34.016409,"Rodovia Oliveira, 803",São Sebastião,14027222 Lima / MS,,,,
121,Vinícius da Mata,fariaslarissa@example.net,+55 (061) 0472-8423,571.628.390-02,1929-09-04,4860.64,2996,164679,active,2022-08-08 07:54:04.456185,Viela Brenda Vargas,Confisco,70748378 Costela / SC,,,,
122,Liam Melo,rodrigovargas@example.org,+55 (084) 1676-9980,038.695.471-20,1942-01-23,1246.47,1757,132311,active,2021-06-17 14:10:36.331432,"Largo de Fonseca, 35",Vila Vista Alegre,16882022 Ribeiro / PR,,,,
123,Clara Rios,fmacedo@example.com,+55 (084) 2897-9154,795.804.123-32,1967-09-04,9327.64,3382,125575,inactive,2021-09-23 03:59:52.779649,Vereda Bianca Martins,Caetano Furquim,94364-314 Abreu de Goiás / TO,,,,
124,Maria Cecília Azevedo,ribeiromarcela@example.org,61 7150-9551,724.163.598-19,1940-01-28,1645.86,9574,583767,active,2021-05-27 09:06:26.854131,"Quadra de Cunha, 869",Silveira,88379-788 Cirino de da Rocha / ES,,,,
125,Maria Luiza Rodrigues,qandrade@example.com,+55 31 1359 5590,471.036.825-26,1927-09-24,6073.43,5965,849809,active,2022-10-27 21:59:54.195743,"Morro Mendonça, 2",Lourdes,03319317 Cavalcanti das Flores / RS,,,,
126,Heitor Santos,catarina21@example.com,+55 (051) 7499-0996,682.715.390-86,1933-11-18,9090.78,7314,728271,inactive,2021-12-23 04:03:00.685947,"Colônia Nunes, 6",Lajedo,41045-982 Freitas do Sul / PB,,,,
127,Ana Julia Macedo,benjamincaldeira@example.com,+55 (084) 1361 5394,189.235.746-19,1962-12-11,9531.64,7510,392855,inactive,2021-03-28 11:14:10.687825,"Vereda Almeida, 49",Etelvina Carneiro,61879655 Araújo da Prata / MS,,,,
128,Pietro Teixeira,alopes@example.org,61 0071 8805,082.946.731-96,1972-03-13,9070.75,4794,855432,inactive,2022-05-02 21:12:23.217127,"Distrito Teixeira, 31",Alta Tensão 1ª Seção,51654368 Pimenta / SP,,,,
129,Sr. Henry Barros,isilveira@example.net,(084) 5974 0412,620.394.875-65,1958-04-26,9808.49,2631,795366,inactive,2023-05-28 17:01:00.948853,Área Isabelly Campos,Monsenhor Messias,93319070 Cavalcante de Goiás / RS,,,,
130,Jade Mendes,eloaalves@example.net,+55 (061) 4578 3266,651.842.937-28,1926-12-23,2541.83,3278,129386,active,2023-12-22 05:34:13.986300,Morro de Souza,Alto Caiçaras,49700319 Sales Verde / PB,,,,
131,Lara Pacheco,dpinto@example.com,11 0226 7523,538.720.914-41,1965-07-21,8400.68,2559,857195,active,2024-04-30 19:50:12.968812,"Esplanada de Costela, 3",Tupi B,04430-340 Pimenta Grande / DF,,,,
132,Luna da Cunha,matteo69@example.com,(071) 7118 2717,527.403.681-35,1988-12-15,5906.04,3757,647769,inactive,2023-10-23 12:14:35.341540,Viaduto Gabriel Leão,Grajaú,90283-712 Marques de Minas / TO,,,,
133,Vitor Campos,lcostela@example.net,21 8971-1211,042.153.798-14,1969-11-26,6709.2,4745,295872,active,2020-04-06 00:45:09.267834,Condomínio de Montenegro,Mirante,91534-992 Mendes / SP,,,,
134,Carolina Campos,imartins@example.com,(031) 9572 0724,169.072.584-20,1954-05-20,3182.49,8580,524048,active,2020-02-21 00:14:50.382442,"Estação de Andrade, 95",Itapoa,13482721 Cardoso / AP,,,,
135,Pedro Henrique Martins,piresnicole@example.org,11 5885-0740,957.381.062-02,1960-02-10,7789.93,2916,235330,active,2020-03-26 15:30:51.527297,"Sítio Peixoto, 92",Vila Ipiranga,56343208 Dias do Sul / GO,,,,
136,Isabela Marques,maraujo@example.org,31 6515 8116,519.786.432-09,1982-03-28,9253.55,6794,512296,inactive,2024-05-09 01:56:52.238047,Vale Elisa Rocha,Betânia,95248435 Nascimento da Mata / RR,,,,
137,Theodoro Marques,jose83@example.com,41 8777 6593,295.136.408-33,1995-01-04,6526.89,1021,301429,active,2020-09-15 21:34:39.696859,"Feira de Aragão, 9",Santo Antônio,63640-307 Vargas do Amparo / AC,,,,
138,Ana Laura Vargas,costagabriela@example.org,0500 802 3870,537.280.691-59,1923-12-14,4799.91,4352,474987,inactive,2022-06-06 16:54:17.148854,"Chácara Farias, 3",Vila Sumaré,91103683 Carvalho / AL,,,,
139,Antonella da Mata,sophiagarcia@example.com,0900-284-3597,460.398.275-56,1929-03-11,3502.71,4181,151626,active,2020-04-25 21:54:10.545625,"Loteamento de Viana, 2",Serra Verde,60312-207 Cardoso da Prata / DF,,,,
140,Maria Luísa Silva,hellenacasa-grande@example.com,+55 (041) 7012 6779,659.702.418-49,1987-10-31,1804.99,1845,262356,active,2021-04-24 16:29:54.974951,"Largo Sophia Silva, 74",Horto,81026-756 Mendes da Mata / TO,,,,
141,Anna Liz Caldeira,antonionovaes@example.org,0900-128-7246,360.598.412-60,1938-01-02,3482.77,5452,106066,inactive,2022-04-21 02:42:33.910326,"Conjunto Felipe Pinto, 30",São Bernardo,77384310 Rezende de Campos / SP,,,,
142,Sra. Sophia Cavalcanti,csiqueira@example.com,+55 21 1205 3699,403.985.127-79,1934-10-13,8715.23,2086,160998,inactive,2022-07-07 13:08:20.624744,"Favela Mathias Silva, 32",Barão Homem De Melo 2ª Seção,59396-795 Rodrigues do Galho / AM,,,,
143,Kevin Lopes,scosta@example.org,0800 814 2607,041.763.985-66,2005-10-26,2490.48,6952,732056,active,2023-11-12 14:24:23.273776,"Chácara Theodoro Costela, 39",Santo Antônio,89068947 Brito / MT,,,,
144,Stephany Campos,gomesisaac@example.com,(084) 7653 9795,508.461.792-02,1991-02-06,1487.36,7188,461073,active,2023-12-15 03:24:17.997885,"Jardim Cirino, 89",Confisco,26890411 Alves de Cavalcante / MG,,,,
145,Daniel Viana,ksilveira@example.net,+55 61 7076-1006,218.405.673-17,1958-05-31,2211.26,3260,219581,inactive,2024-02-05 14:04:23.678072,"Sítio de Martins, 69",Vila Atila De Paiva,84440-342 Cavalcanti de Pereira / RS,,,,
146,Maysa Cavalcanti,jda-rocha@example.com,(084) 2273-2299,745.268.931-37,1969-08-22,2410.69,7269,293521,active,2024-03-06 18:23:41.743472,"Área Marcela Leão, 98",Parque São Pedro,19494967 da Rocha / MS,,,,
147,Luiza Machado,ana32@example.com,71 2229 8987,120.489.375-60,1968-09-23,9689.31,6891,605301,inactive,2022-01-19 02:15:49.421849,"Trecho Davi Lucca Dias, 52",Bacurau,93892-937 Fogaça do Galho / RR,,,,
148,Kamilly Câmara,liamsousa@example.org,+55 (031) 0904 1662,597.812.634-82,1969-07-09,1379.43,6257,893888,active,2023-03-12 23:45:54.048879,"Rua Caroline da Paz, 512",Juliana,26841-426 Aragão Alegre / RJ,,,,
149,Kaique Montenegro,da-luzmaria-alice@example.net,+55 71 9361 4480,674.921.380-40,2002-02-11,2583.79,9719,768402,active,2023-12-29 23:56:08.503129,"Distrito Novais, 3",São José,94708964 Jesus das Pedras / SE,,,,
150,Nina Fogaça,mathiasleao@example.com,21 2505-3907,653.907.821-86,1980-07-26,1198.96,8352,488245,inactive,2023-07-19 08:21:13.399828,"Vale Ana Luiza Cassiano, 91",Nova Gameleira,90150-553 Cirino / RJ,,,,
151,Anthony Gabriel Guerra,erocha@example.net,0900-531-1937,012.834.759-79,1950-01-24,2350.68,4679,624177,inactive,2022-10-05 23:37:34.545623,"Conjunto de Fonseca, 471",São Vicente,41884205 Martins do Campo / AC,,,,
152,Emanuel Santos,ana-clara60@example.com,+55 (061) 5781 3857,156.382.940-15,1954-12-25,2706.34,1263,547079,active,2022-01-10 11:41:46.096065,"Pátio Costela, 18",Cdi Jatoba,37474761 Pires Paulista / RO,,,,
153,Ágatha das Neves,milenaleao@example.net,+55 84 3092 3763,453.728.691-19,2003-05-30,9895.58,9926,652831,inactive,2021-01-15 13:24:16.133319,"Sítio de Aparecida, 87",Morro Dos Macacos,28251-848 Garcia das Pedras / AC,,,,
154,Isabel Andrade,isabelpimenta@example.com,11 1846 4714,468.102.357-44,1929-01-01,2619.02,7567,197529,active,2024-04-28 18:58:20.786232,"Passarela Alexandre da Costa, 84",Barão Homem De Melo 1ª Seção,58699-149 Macedo / MT,,,,
155,Luigi Azevedo,pietropeixoto@example.com,31 7544 2230,283.159.670-02,1996-12-18,5337.25,8455,682975,inactive,2022-04-21 17:43:10.048851,"Chácara Lucca Azevedo, 66",Conjunto Floramar,77781079 da Mata das Flores / CE,,,,
156,Heloisa Pimenta,mariana56@example.net,+55 (051) 9404-7418,174.063.829-87,1926-04-18,3968.93,2056,816501,active,2020-10-30 07:35:48.877097,"Pátio Carlos Eduardo Albuquerque, 99",Vila Califórnia,34474-061 Brito de Moura / DF,,,,
157,Igor Cirino,sampaiobenicio@example.com,+55 21 8738-0742,213.805.794-14,1965-06-16,7599.88,1919,125361,inactive,2022-11-29 22:55:32.122705,"Trecho Freitas, 29",Aparecida,10526-904 Albuquerque do Galho / RR,,,,
158,Sra. Maria Vitória Novaes,isabelsantos@example.net,84 1062-1910,721.895.340-97,1947-09-10,7689.41,6532,515404,inactive,2022-03-01 22:55:21.107984,"Favela de Fernandes, 225",Casa Branca,62398-790 Guerra / AL,,,,
159,Theodoro Cavalcante,clarice37@example.net,21 2878-7246,812.437.956-46,1975-09-03,3996.68,9246,612635,inactive,2022-07-01 14:36:14.324296,"Lago de da Cruz, 749",São Damião,73689086 Martins / RO,,,,
160,Daniel Viana,mariacampos@example.net,0500 006 6876,953.617.402-25,1934-12-22,7582.96,4066,120062,active,2022-03-26 01:12:05.504448,"Esplanada Ísis Lopes, 7",Nova Esperança,23911739 Rios do Galho / RR,,,,
161,Henry Cavalcante,bruno36@example.org,11 8574-3693,548.620.371-35,1937-07-13,1510.63,7256,385755,inactive,2022-03-13 21:02:46.786219,"Trevo Luísa Aparecida, 3",Vila Novo São Lucas,98153-325 Azevedo / SE,,,,
162,Davi Barros,rodrigomendes@example.org,31 9875 4200,019.286.745-85,1974-05-22,9563.2,2017,664650,active,2023-12-29 23:50:19.485649,"Loteamento Mariana Pacheco, 65",Universo,69245035 Moraes da Mata / PE,,,,
163,Laís Ferreira,da-cruzesther@example.net,+55 (041) 6998-4087,306.895.217-40,1982-01-01,1978.45,7885,527433,active,2021-01-13 09:45:53.507689,"Conjunto Maria Eduarda Novais, 55",Atila De Paiva,57448872 Casa Grande Grande / AL,,,,
164,Maria da Luz,zoliveira@example.com,(041) 0507 6389,108.673.254-53,1952-12-13,5395.27,9834,168776,active,2022-09-18 13:35:32.967338,"Sítio de Rios, 412",Vila Pilar,29523600 Porto / RS,,,,
165,Ana Lívia Moura,xda-luz@example.net,0300 492 1857,549.278.610-58,1958-12-03,4550.9,7699,441509,inactive,2023-04-27 20:36:37.264754,"Vereda Sousa, 78",Vila Maloca,82787-408 Mendonça / ES,,,,
166,Maria Helena da Paz,vicente45@example.net,+55 (081) 3095-4109,914.805.267-11,1944-07-06,7367.85,7302,511337,inactive,2023-08-12 05:58:15.841744,"Parque Lima, 62",Vila Aeroporto,95579301 Alves do Sul / GO,,,,
167,Ana Júlia Araújo,gustavo-henrique51@example.net,81 4112-4707,215.634.890-15,1945-05-23,8390.86,1509,913082,inactive,2022-05-06 23:34:15.278061,"Vila Stephany Azevedo, 1",Ipe,60614-476 Pereira / PR,,,,
168,Aurora Abreu,agathavargas@example.net,+55 81 4247-5766,714.359.680-93,1975-12-10,2015.89,2535,819775,active,2020-02-06 03:37:31.087857,"Lagoa Pedro Garcia, 1",Satelite,39917409 Martins / MG,,,,
169,Sr. Juan Costa,duartelucca@example.org,(061) 5044 8063,186.357.429-82,1945-08-02,8136.57,8906,667477,active,2022-10-07 21:31:47.267193,"Feira Sampaio, 452",Vila Esplanada,27280167 da Paz / GO,,,,
170,Sra. Ester Mendonça,luigi52@example.net,+55 (041) 1268-9796,916.850.273-77,1946-07-07,7251.11,1812,604619,inactive,2020-04-29 21:57:52.488605,"Estação Mathias Santos, 90",Vila Primeiro De Maio,66079-607 Nunes / PI,,,,
171,Lucas Sales,luiz-otavioaragao@example.com,21 1322-9181,571.294.630-07,1940-12-29,9815.69,3327,848221,active,2020-07-10 13:12:05.751887,"Setor Rocha, 114",Minas Caixa,25160660 Vargas de Ramos / PR,,,,
172,Gabrielly da Costa,sophia40@example.org,+55 61 0533-3686,931.860.254-51,1975-04-19,9251.5,5006,713035,inactive,2022-01-21 01:23:21.089558,"Campo de Rocha, 68",Maria Goretti,39057-285 Monteiro / AC,,,,
173,Emanuella Costela,caio82@example.org,51 5588 8003,243.951.086-60,1965-01-23,2391.55,7028,219455,inactive,2023-06-04 08:14:58.957363,"Trevo Lucas Moreira, 9",Vila Nova Cachoeirinha 3ª Seção,07238445 Nogueira do Norte / DF,,,,
174,Carlos Eduardo Sampaio,matteo27@example.com,84 6920-2778,913.862.074-03,1939-05-02,8206.4,5702,355912,active,2021-04-27 02:09:26.872278,"Trecho de Sales, 240",Vila São Dimas,79508639 Rios / CE,,,,
175,Ana Luiza Araújo,costabruna@example.org,0500 950 7023,214.950.736-61,1979-12-12,6367.75,3166,279590,inactive,2023-07-20 16:05:10.248694,"Praça de Borges, 830",Mirante,30769-785 Fogaça de Lima / AL,,,,
176,Enzo Brito,brayan49@example.org,71 8559-2812,521.473.806-44,2003-11-17,5822.28,8690,654898,active,2020-06-19 02:48:12.209883,Condomínio Otávio Porto,Centro,76169-571 Viana / SE,,,,
177,Maysa Montenegro,mariane97@example.com,71 4148-1837,850.713.624-90,1932-06-15,2562.43,5916,411399,inactive,2022-08-18 13:46:26.514145,Loteamento Rafael Macedo,Paquetá,59516-376 Novais / AC,,,,
178,Dr. Enzo Vargas,nunesana-julia@example.com,0300-415-3934,589.204.167-02,1968-07-13,3821.42,5029,275337,inactive,2022-05-27 12:47:52.159826,"Condomínio de Monteiro, 64",Nova Cachoeirinha,23828-501 da Cunha Alegre / RS,,,,
179,João Felipe Martins,clara95@example.org,84 3595-8822,135.026.897-68,1968-12-08,8774.57,1144,569132,inactive,2024-02-07 02:21:01.716962,"Feira de Macedo, 6",Cruzeiro,34772-037 Ramos Alegre / DF,,,,
180,Sabrina Novaes,tmendes@example.com,+55 61 2677 9080,025.784.163-62,1923-10-18,9262.91,5585,144766,inactive,2021-05-01 22:30:19.582057,"Feira Vargas, 5",Grotinha,43603-049 Leão / AC,,,,
181,Isaac Viana,cavalcantegustavo-henrique@example.com,+55 21 3605-9070,027.346.981-96,1955-12-19,8024.0,3054,703327,active,2020-01-25 11:06:14.221304,"Alameda de da Mata, 523",Fernão Dias,81941598 Pastor de Goiás / BA,,,,
182,Erick Pastor,pcaldeira@example.org,51 9509 1010,608.437.915-00,1949-01-02,6929.18,8052,911297,inactive,2022-12-24 07:33:19.368803,"Alameda de Teixeira, 6",Vila Da Amizade,76407405 Peixoto / TO,,,,
183,Aurora Peixoto,da-costaheloisa@example.net,0300 931 7712,496.058.132-89,1958-06-15,7367.66,2200,457266,active,2022-10-29 05:49:03.775546,"Feira Eloá Nunes, 946",São Bento,05555026 Moreira da Mata / GO,,,,
184,Rebeca da Conceição,habreu@example.net,+55 21 6344 4397,469.328.751-28,1942-03-20,6320.54,3576,791311,active,2021-11-27 07:21:59.910653,"Vereda Eloah Teixeira, 6",Dom Silverio,74490-077 Rodrigues do Amparo / PB,,,,
185,Milena Abreu,melinacirino@example.net,(084) 5994-9244,968.205.371-40,1945-10-09,3400.03,8620,780401,active,2021-03-24 13:16:46.848644,"Loteamento de Porto, 9",Vila São Geraldo,58512-834 da Conceição / RJ,,,,
186,Daniel da Mota,nicoleporto@example.org,+55 21 0402 2695,468.903.217-31,1987-08-10,4227.15,9139,639260,inactive,2021-02-17 02:59:34.593963,"Largo Anna Liz Câmara, 39",Frei Leopoldo,71074-281 da Rosa de Silveira / SC,,,,
187,Levi Silva,pereiravinicius@example.net,21 5170-0812,264.183.970-96,1929-11-20,8955.66,1093,249836,inactive,2021-03-08 18:26:37.730475,"Aeroporto Clarice Fogaça, 85",Nossa Senhora De Fátima,32292-216 Novaes de Siqueira / AP,,,,
188,Pedro Mendonça,soliveira@example.com,+55 (011) 5643-4071,083.254.916-98,1990-06-12,1120.98,8656,516570,active,2020-10-03 10:20:17.116581,"Setor Pinto, 67",Jardim Vitoria,60206-646 Sampaio de Casa Grande / AP,,,,
189,Maria Liz Cassiano,mayaleao@example.com,(084) 3484 2295,814.673.025-62,1933-03-05,6171.39,7000,785178,active,2020-11-27 10:21:47.822770,"Morro Enrico Rodrigues, 2",Jaraguá,12260-926 Duarte / PA,,,,
190,Gabriela Pinto,wrezende@example.net,+55 81 8698 9132,768.423.951-19,1991-03-11,6234.06,8078,531524,inactive,2022-10-26 10:22:26.342759,"Feira de Fernandes, 73",Lorena,96323-656 Lima / ES,,,,
191,Julia Garcia,lopesyasmin@example.org,+55 (051) 8337 5872,517.423.860-08,1985-10-29,2796.86,9140,584537,active,2021-03-27 08:25:00.534786,"Largo de Farias, 870",Santa Rita De Cássia,27545-866 Ribeiro / RR,,,,
192,Emilly da Cruz,joaosantos@example.com,31 7779 8683,296.187.504-85,1936-12-26,8869.13,4223,958134,inactive,2022-02-19 16:31:24.137959,"Via Ferreira, 5",Bacurau,88543-227 Aparecida / AC,,,,
193,Gustavo Henrique Sales,csilva@example.com,+55 81 0031-0600,578.094.326-56,1934-03-05,1983.05,5347,215347,active,2024-05-30 06:19:36.410687,"Vale Nunes, 2",Pongelupe,50648-410 Fonseca / GO,,,,
194,Sra. Maria Flor Melo,fariascalebe@example.org,0300-289-1047,752.461.083-17,1942-05-03,4448.0,2343,494965,inactive,2023-07-09 04:32:36.136495,Rua Brito,Túnel De Ibirité,01903-309 da Cruz de Aragão / PA,,,,
195,Bárbara Vasconcelos,yanfernandes@example.net,+55 (061) 2066-0686,368.501.274-62,1987-09-24,4208.92,5614,967973,inactive,2024-01-27 18:48:46.966141,"Estação de Machado, 75",Grota,19688-197 Oliveira / PB,,,,
196,Lorena das Neves,vicentelima@example.org,+55 (081) 0544-8801,572.643.190-16,1964-06-29,3241.28,9326,133878,active,2020-09-19 11:59:41.009875,"Conjunto Aragão, 33",Ouro Preto,26623911 Vargas / DF,,,,
197,Liz Jesus,valentimbarros@example.com,21 2785-2931,192.675.804-85,1993-03-29,6059.78,5548,851446,inactive,2021-11-18 19:30:15.425684,"Chácara Peixoto, 87",Piraja,11091-156 Souza / RJ,,,,
198,Heloisa Pinto,lorenzoda-mata@example.net,+55 (021) 1803 3430,643.187.520-62,1956-09-03,8844.64,8225,749816,inactive,2022-12-20 11:04:32.971636,"Quadra Matheus Jesus, 268",Olaria,27499-344 Barros / MS,,,,
199,Léo Cavalcanti,lorenaribeiro@example.net,61 8026 9442,259.437.180-79,1962-07-21,9390.86,5742,144859,active,2020-08-06 14:30:37.478750,"Jardim Igor Nogueira, 94",Vila Nossa Senhora Do Rosário,92894-079 da Rosa das Flores / AC,,,,
200,Felipe Sousa,lopesjuliana@example.net,21 6359-5859,647.018.932-69,1935-03-28,8715.81,4105,645821,inactive,2023-10-14 10:41:48.332902,"Residencial de da Luz, 13",Barroca,77445722 Fernandes das Pedras / RO,,,,
201,Cecília Cirino,heloisa38@example.com,11 5468 5932,170.836.954-66,1936-05-23,3147.54,7012,251637,inactive,2021-12-08 17:50:27.697434,"Ladeira de Leão, 2",Vila Calafate,61754-382 Leão do Amparo / PB,,,,
202,Asafe Cavalcante,ofernandes@example.org,(061) 2590 5273,803.975.612-02,1993-02-11,4218.32,8509,429381,active,2023-09-28 12:44:54.854685,"Avenida Ana Sophia Camargo, 8",Conjunto Jatoba,38324453 Pimenta / MS,,,,
203,Larissa Sales,diego58@example.org,81 2428 4421,023.751.948-88,1927-09-08,2993.78,4743,632689,inactive,2020-07-01 04:31:40.112048,"Largo de da Cunha, 13",Vila Atila De Paiva,79887554 Araújo / PI,,,,
204,Milena Casa Grande,montenegrotheo@example.net,(041) 2475 0356,975.123.804-88,1943-10-04,3549.99,1238,838475,inactive,2021-09-26 14:12:48.091039,"Avenida Farias, 67",Bom Jesus,22870-937 Moura da Prata / TO,,,,
205,Guilherme Brito,caio73@example.com,(051) 5936 6319,701.496.258-20,1927-02-06,5834.38,1448,848488,active,2021-05-10 07:30:04.329668,"Travessa Castro, 967",Santa Lúcia,39590-542 Machado do Campo / MA,,,,
206,Vicente Brito,barbara31@example.org,51 9292 1344,610.795.824-01,1949-02-01,9571.87,7922,968888,active,2024-04-24 07:15:23.654005,"Praia de da Rocha, 91",Estoril,96419592 Duarte das Pedras / SP,,,,
207,Arthur Gabriel Andrade,siqueiratheodoro@example.org,+55 (071) 1315 2537,581.693.247-00,1953-09-25,2603.84,9341,157440,inactive,2022-06-11 17:15:05.223628,"Praça Novaes, 3",Tirol,07852-101 Teixeira da Praia / AP,,,,
208,Breno Oliveira,valentim93@example.org,31 6911 8889,075.934.682-83,1953-11-19,5753.12,4484,903161,active,2021-12-31 03:24:21.702055,"Viela Larissa Vieira, 74",Vila Paraíso,43843828 Vieira do Amparo / PB,,,,
209,Luara Costela,ravisiqueira@example.net,+55 (031) 7470 8471,297.530.618-03,1994-04-16,7032.9,6473,153440,inactive,2021-02-09 16:20:09.837082,"Lago da Rosa, 43",Cachoeirinha,98882950 Rezende / AP,,,,
210,Henry Carvalho,eloavasconcelos@example.com,+55 81 1051-3849,326.814.950-24,1988-04-02,1175.57,6132,264332,inactive,2023-08-19 04:32:52.212579,"Área Isabelly Pacheco, 49",Álvaro Camargos,94116564 Barros de Barbosa / MT,,,,
211,Maria Julia Rios,gpires@example.com,(081) 8223-5731,537.862.409-65,1988-03-04,5434.46,4848,194080,inactive,2021-11-09 16:59:56.114131,"Jardim de da Mata, 53",Estrela,79131101 Vasconcelos da Mata / MA,,,,
212,Bella Mendonça,cmoura@example.com,81 7835-7752,307.249.185-23,1932-04-29,8498.83,2897,897120,active,2021-01-20 15:50:05.268507,Condomínio Freitas,Vila Jardim Montanhes,10365-239 Cirino de Moura / ES,,,,
213,Gabriel Moraes,isadora84@example.net,+55 84 2265-1943,231.740.695-99,1953-11-29,1575.08,4915,873598,active,2021-08-27 04:57:49.999693,"Aeroporto Isaque Sampaio, 9",Jardim São José,05245246 Siqueira de Minas / TO,,,,
